Patient,Cell name,T cell type,Cluster*,Clone ID,Clonal status
P0701,P0701_TTC-1_34,CD8,CD8_C07-LAYN,CRC.P0701_C000272:1,NoClonal
P0701,PTC107-20160701,CD8,CD8_C02-GPR183,CRC.P0701_C000273:1,NoClonal
P0701,P0701-TTR-130,DP,NA,CRC.P0701_C000274:1,NoClonal
P0701,P0701-PTC-1-45,CD8,CD8_C02-GPR183,CRC.P0701_C000275:1,NoClonal
P0701,P0701_TTH-1_87,other,NA,CRC.P0701_C000277:1,NoClonal
P0701,P0701_TTH-1_84,other,NA,CRC.P0701_C000278:1,NoClonal
P0701,P0701_TTH-1_82,CD4,CD4_C08-IL23R,CRC.P0701_C000279:1,NoClonal
P0701,P0701-NTR-1-87,CD4,CD4_C11-IL10,CRC.P0701_C000280:1,NoClonal
P0701,P0701-PTH-2-28,CD4,CD4_C03-GNLY,CRC.P0701_C000281:1,NoClonal
P0701,P0701_PTR-2_4,other,NA,CRC.P0701_C000283:1,NoClonal
P0701,P0701-NTC-1-5,CD8,CD8_C07-LAYN,CRC.P0701_C000284:1,NoClonal
P0701,P0701_TTH-1_52,CD4,CD4_C08-IL23R,CRC.P0701_C000285:1,NoClonal
P0701,PTR56-20160701,DN,NA,CRC.P0701_C000286:1,NoClonal
P0701,P0701-PTC-1-19,CD8,CD8_C02-GPR183,CRC.P0701_C000287:1,NoClonal
P0701,P0701_TTH-1_55,CD4,CD4_C08-IL23R,CRC.P0701_C000288:1,NoClonal
P0701,P0701-PTC-1-81,CD8,CD8_C08-SLC4A10,CRC.P0701_C000289:1,NoClonal
P0701,P0701-PTH-1-1,other,NA,CRC.P0701_C000290:1,NoClonal
P0701,P0701-TTR-145,CD4,CD4_C12-CTLA4,CRC.P0701_C000291:1,NoClonal
P0701,P0701_TTC-1_80,CD8,CD8_C07-LAYN,CRC.P0701_C000292:1,NoClonal
P0701,P0701_PTR-1_41,other,NA,CRC.P0701_C000293:1,NoClonal
P0701,P0701-NTR-1-65,CD4,CD4_C01-CCR7,CRC.P0701_C000294:1,NoClonal
P0701,P0701-PTC-111,CD8,CD8_C02-GPR183,CRC.P0701_C000295:1,NoClonal
P0701,P0701-PTH-2-80,CD4,CD4_C01-CCR7,CRC.P0701_C000296:1,NoClonal
P0701,P0701-NTR-173,other,NA,CRC.P0701_C000298:1,NoClonal
P0701,P0701_TTR-2_21,CD4,CD4_C08-IL23R,CRC.P0701_C000299:1,NoClonal
P0701,P0701-NTR-1-33,CD4,CD4_C04-TCF7,CRC.P0701_C000300:1,NoClonal
P0701,P0701_TTR-2_24,CD4,NA,CRC.P0701_C000302:1,NoClonal
P0701,P0701-PTC-1-49,CD8,CD8_C03-CX3CR1,CRC.P0701_C000303:1,NoClonal
P0701,P0701-TTR-1-70,CD4,CD4_C12-CTLA4,CRC.P0701_C000304:1,NoClonal
P0701,P0701-PTH-2-12,CD4,CD4_C01-CCR7,CRC.P0701_C000305:1,NoClonal
P0701,P0701-TTR-129,other,NA,CRC.P0701_C000307:1,NoClonal
P0701,P0701_PTR-2_16,CD4,CD4_C01-CCR7,CRC.P0701_C000308:1,NoClonal
P0701,P0701-TTR-1-46,CD4,CD4_C08-IL23R,CRC.P0701_C000309:1,NoClonal
P0701,P0701-PTH-2-24,CD4,CD4_C01-CCR7,CRC.P0701_C000310:1,NoClonal
P0701,P0701-NTR-127,CD4,CD4_C11-IL10,CRC.P0701_C000311:1,NoClonal
P0701,P0701-NTR-1-69,other,NA,CRC.P0701_C000312:1,NoClonal
P0701,P0701-NTR-138,DN,NA,CRC.P0701_C000313:1,NoClonal
P0701,P0701_PTR-2_24,DN,NA,CRC.P0701_C000314:1,NoClonal
P0701,PTC119-20160701,CD8,CD8_C02-GPR183,CRC.P0701_C000315:1,NoClonal
P0701,P0701-NTR-108,other,NA,CRC.P0701_C000316:1,NoClonal
P0701,P0701-TTR-1-82,CD4,CD4_C08-IL23R,CRC.P0701_C000317:1,NoClonal
P0701,P0701_PTR-1_71,CD4,CD4_C02-ANXA1,CRC.P0701_C000318:1,NoClonal
P0701,PTR34-20160701,CD4,CD4_C02-ANXA1,CRC.P0701_C000319:1,NoClonal
P0701,P0701_TTC-1_55,CD8,CD8_C03-CX3CR1,CRC.P0701_C000320:1,NoClonal
P0701,P0701-PTC-1-63,CD8,CD8_C04-GZMK,CRC.P0701_C000321:1,NoClonal
P0701,P0701-NTR-1-70,CD4,CD4_C06-CXCR5,CRC.P0701_C000322:1,NoClonal
P0701,P0701_TTR-2_8,CD4,CD4_C08-IL23R,CRC.P0701_C000323:1,NoClonal
P0701,P0701-PTH-2-13,CD4,CD4_C02-ANXA1,CRC.P0701_C000324:1,NoClonal
P0701,P0701_PTR-1_78,DN,NA,CRC.P0701_C000326:1,NoClonal
P0701,P0701_TTH-1_46,CD4,CD4_C05-CXCR6,CRC.P0701_C000327:1,NoClonal
P0701,P0701_TTH-1_80,CD4,CD4_C08-IL23R,CRC.P0701_C000328:1,NoClonal
P0701,P0701-TTR-1-43,CD4,CD4_C08-IL23R,CRC.P0701_C000329:1,NoClonal
P0701,P0701-PTH-2-77,CD4,CD4_C01-CCR7,CRC.P0701_C000331:1,NoClonal
P0701,P0701-PTH-2-87,CD4,CD4_C01-CCR7,CRC.P0701_C000332:1,NoClonal
P0701,P0701-NTR-136,CD4,CD4_C11-IL10,CRC.P0701_C000333:1,NoClonal
P0701,P0701_TTH-1_51,DN,NA,CRC.P0701_C000334:1,NoClonal
P0701,P0701-NTR-1-18,DN,NA,CRC.P0701_C000335:1,NoClonal
P0701,P0701-PTH-2-61,DN,NA,CRC.P0701_C000336:1,NoClonal
P0701,P0701_PTR-1_79,CD4,CD4_C02-ANXA1,CRC.P0701_C000337:1,NoClonal
P0701,P0701-NTR-169,other,NA,CRC.P0701_C000338:1,NoClonal
P0701,P0701-PTC-1-51,CD8,CD8_C02-GPR183,CRC.P0701_C000339:1,NoClonal
P0701,P0701-NTR-1-83,CD4,CD4_C04-TCF7,CRC.P0701_C000340:1,NoClonal
P0701,P0701-NTR-118,CD4,CD4_C11-IL10,CRC.P0701_C000341:1,NoClonal
P0701,P0701_TTH-1_22,CD4,CD4_C08-IL23R,CRC.P0701_C000342:1,NoClonal
P0701,P0701_PTR-2_28,CD4,CD4_C10-FOXP3,CRC.P0701_C000343:1,NoClonal
P0701,P0701_TTH-1_16,CD4,CD4_C05-CXCR6,CRC.P0701_C000344:1,NoClonal
P0701,P0701_PTR-1_83,CD4,CD4_C01-CCR7,CRC.P0701_C000345:1,NoClonal
P0701,P0701-TTC-189,CD8,CD8_C04-GZMK,CRC.P0701_C000347:1,NoClonal
P0701,P0701-NTC-1-44,CD8,CD8_C01-LEF1,CRC.P0701_C000348:1,NoClonal
P0701,P0701-NTR-1-17,CD4,CD4_C04-TCF7,CRC.P0701_C000349:1,NoClonal
P0701,P0701_TTH-1_26,CD4,CD4_C02-ANXA1,CRC.P0701_C000350:1,NoClonal
P0701,P0701-TTR-185,CD4,CD4_C12-CTLA4,CRC.P0701_C000351:1,NoClonal
P0701,P0701-TTR-134,CD4,CD4_C12-CTLA4,CRC.P0701_C000352:1,NoClonal
P0701,P0701_PTR-1_72,CD4,CD4_C10-FOXP3,CRC.P0701_C000353:1,NoClonal
P0701,P0701_PTR-1_95,CD4,CD4_C10-FOXP3,CRC.P0701_C000354:1,NoClonal
P0701,P0701-TTR-148,other,NA,CRC.P0701_C000355:1,NoClonal
P0701,P0701-NTR-1-40,CD4,CD4_C06-CXCR5,CRC.P0701_C000356:1,NoClonal
P0701,P0701-PTC-1-5,CD8,CD8_C02-GPR183,CRC.P0701_C000357:1,NoClonal
P0701,P0701_TTR-1_52,CD4,CD4_C08-IL23R,CRC.P0701_C000358:1,NoClonal
P0701,P0701-NTR-129,DP,NA,CRC.P0701_C000359:1,NoClonal
P0701,P0701-PTC-1-22,CD8,CD8_C01-LEF1,CRC.P0701_C000360:1,NoClonal
P0701,P0701-TTR-1-93,CD4,CD4_C12-CTLA4,CRC.P0701_C000361:1,NoClonal
P0701,P0701-PTH-2-11,CD4,CD4_C02-ANXA1,CRC.P0701_C000362:1,NoClonal
P0701,P0701-TTR-155,CD4,CD4_C08-IL23R,CRC.P0701_C000364:1,NoClonal
P0701,P0701-TTC-119,CD8,CD8_C05-CD6,CRC.P0701_C000365:1,NoClonal
P0701,P0701_TTR-1_85,CD4,CD4_C08-IL23R,CRC.P0701_C000366:1,NoClonal
P0701,P0701_TTR-2_22,CD4,CD4_C12-CTLA4,CRC.P0701_C000367:1,NoClonal
P0701,P0701-PTC-1-11,CD8,CD8_C03-CX3CR1,CRC.P0701_C000369:1,NoClonal
P0701,P0701_PTR-1_91,CD4,CD4_C10-FOXP3,CRC.P0701_C000370:1,NoClonal
P0701,PTC108-20160701,CD8,CD8_C04-GZMK,CRC.P0701_C000371:1,NoClonal
P0701,P0701_PTR-1_52,CD4,CD4_C02-ANXA1,CRC.P0701_C000373:1,NoClonal
P0701,P0701-TTR-139,CD4,CD4_C12-CTLA4,CRC.P0701_C000374:1,NoClonal
P0701,P0701-TTR-1-65,CD4,CD4_C12-CTLA4,CRC.P0701_C000375:1,NoClonal
P0701,P0701-NTC-1-3,CD8,CD8_C05-CD6,CRC.P0701_C000376:1,NoClonal
P0701,P0701_TTH-1_66,CD4,CD4_C02-ANXA1,CRC.P0701_C000377:1,NoClonal
P0701,P0701-PTC-100,CD8,CD8_C02-GPR183,CRC.P0701_C000378:1,NoClonal
P0701,P0701_TTC-1_58,CD8,CD8_C04-GZMK,CRC.P0701_C000379:1,NoClonal
P0701,P0701_TTC-1_13,other,NA,CRC.P0701_C000380:1,NoClonal
P0701,P0701-NTR-1-11,CD4,CD4_C06-CXCR5,CRC.P0701_C000381:1,NoClonal
P0701,PTC141-20160701,other,NA,CRC.P0701_C000382:1,NoClonal
P0701,P0701_PTR-2_21,CD4,CD4_C10-FOXP3,CRC.P0701_C000383:1,NoClonal
P0701,P0701_PTR-1_59,DN,NA,CRC.P0701_C000384:1,NoClonal
P0701,P0701-NTR-1-43,CD4,CD4_C11-IL10,CRC.P0701_C000385:1,NoClonal
P0701,P0701-NTR-1-21,CD4,CD4_C11-IL10,CRC.P0701_C000386:1,NoClonal
P0701,P0701-TTR-1-75,CD4,CD4_C08-IL23R,CRC.P0701_C000387:1,NoClonal
P0701,PTR46-20160701,CD4,CD4_C02-ANXA1,CRC.P0701_C000388:1,NoClonal
P0701,P0701_TTC-1_38,CD8,CD8_C07-LAYN,CRC.P0701_C000389:1,NoClonal
P0701,P0701-NTC-1-42,CD8,CD8_C06-CD160,CRC.P0701_C000390:1,NoClonal
P0701,P0701_PTR-1_62,CD4,CD4_C02-ANXA1,CRC.P0701_C000391:1,NoClonal
P0701,P0701-NTR-1-23,CD4,CD4_C06-CXCR5,CRC.P0701_C000392:1,NoClonal
P0701,P0701-PTH-2-91,CD4,CD4_C01-CCR7,CRC.P0701_C000393:1,NoClonal
P0701,P0701_TTH-1_92,DN,NA,CRC.P0701_C000395:1,NoClonal
P0701,P0701_TTH-1_70,CD4,CD4_C08-IL23R,CRC.P0701_C000396:1,NoClonal
P0701,P0701-NTC-1-81,CD8,CD8_C01-LEF1,CRC.P0701_C000397:1,NoClonal
P0701,P0701-NTR-1-55,CD4,CD4_C11-IL10,CRC.P0701_C000398:1,NoClonal
P0701,P0701-NTR-1-15,CD4,CD4_C12-CTLA4,CRC.P0701_C000400:1,NoClonal
P0701,P0701-NTR-1-48,CD4,CD4_C06-CXCR5,CRC.P0701_C000401:1,NoClonal
P0701,P0701_PTR-1_34,other,NA,CRC.P0701_C000402:1,NoClonal
P0701,P0701_TTR-1_48,other,NA,CRC.P0701_C000403:1,NoClonal
P0701,P0701_TTH-1_38,CD4,CD4_C04-TCF7,CRC.P0701_C000404:1,NoClonal
P0701,P0701_TTR-1_89,CD4,CD4_C08-IL23R,CRC.P0701_C000405:1,NoClonal
P0701,P0701-TTC-170,CD8,CD8_C04-GZMK,CRC.P0701_C000407:1,NoClonal
P0701,P0701_TTR-2_1,CD4,CD4_C12-CTLA4,CRC.P0701_C000408:1,NoClonal
P0701,PTC121-20160701,CD8,CD8_C02-GPR183,CRC.P0701_C000409:1,NoClonal
P0701,P0701-PTC-1-33,CD8,CD8_C02-GPR183,CRC.P0701_C000411:1,NoClonal
P0701,P0701-NTR-142,DP,NA,CRC.P0701_C000412:1,NoClonal
P0701,P0701-NTR-121,other,NA,CRC.P0701_C000413:1,NoClonal
P0701,P0701-PTC-1-37,CD8,CD8_C02-GPR183,CRC.P0701_C000414:1,NoClonal
P0701,P0701-PTH-2-95,CD4,CD4_C01-CCR7,CRC.P0701_C000416:1,NoClonal
P0701,P0701-TTC-168,CD8,CD8_C05-CD6,CRC.P0701_C000417:1,NoClonal
P0701,P0701_PTR-1_65,CD4,CD4_C02-ANXA1,CRC.P0701_C000419:1,NoClonal
P0701,P0701_TTC-1_93,CD8,CD8_C04-GZMK,CRC.P0701_C000420:1,NoClonal
P0701,P0701_TTH-1_50,CD4,CD4_C05-CXCR6,CRC.P0701_C000421:1,NoClonal
P0701,P0701_TTH-1_17,CD4,CD4_C08-IL23R,CRC.P0701_C000422:1,NoClonal
P0701,P0701_PTR-1_94,CD4,CD4_C10-FOXP3,CRC.P0701_C000423:1,NoClonal
P0701,P0701_PTR-1_87,CD4,CD4_C02-ANXA1,CRC.P0701_C000424:1,NoClonal
P0701,P0701_TTR-1_61,CD4,CD4_C12-CTLA4,CRC.P0701_C000425:1,NoClonal
P0701,P0701-PTH-2-26,CD4,CD4_C01-CCR7,CRC.P0701_C000426:1,NoClonal
P0701,P0701-TTR-162,CD4,CD4_C12-CTLA4,CRC.P0701_C000427:1,NoClonal
P0701,P0701-TTR-164,other,NA,CRC.P0701_C000428:1,NoClonal
P0701,P0701-PTC-1-34,CD8,CD8_C03-CX3CR1,CRC.P0701_C000429:1,NoClonal
P0701,P0701-NTC-1-9,CD8,CD8_C01-LEF1,CRC.P0701_C000431:1,NoClonal
P0701,PTC101-20160701,CD8,CD8_C02-GPR183,CRC.P0701_C000432:1,NoClonal
P0701,P0701-TTR-169,CD4,CD4_C12-CTLA4,CRC.P0701_C000433:1,NoClonal
P0701,P0701-PTH-2-44,CD4,CD4_C01-CCR7,CRC.P0701_C000434:1,NoClonal
P0701,P0701_PTR-1_77,CD4,CD4_C02-ANXA1,CRC.P0701_C000435:1,NoClonal
P0701,P0701-NTR-1-19,CD4,CD4_C12-CTLA4,CRC.P0701_C000437:1,NoClonal
P0701,P0701-TTC-166,CD8,CD8_C04-GZMK,CRC.P0701_C000438:1,NoClonal
P0701,P0701-NTR-1-35,CD4,CD4_C06-CXCR5,CRC.P0701_C000439:1,NoClonal
P0701,P0701_TTC-2_3,CD8,CD8_C07-LAYN,CRC.P0701_C000440:1,NoClonal
P0701,P0701_TTR-2_5,CD4,CD4_C12-CTLA4,CRC.P0701_C000441:1,NoClonal
P0701,P0701-NTR-1-24,CD4,CD4_C11-IL10,CRC.P0701_C000442:1,NoClonal
P0701,P0701_PTR-1_50,DN,NA,CRC.P0701_C000443:1,NoClonal
P0701,P0701-TTR-1-47,CD4,CD4_C12-CTLA4,CRC.P0701_C000444:1,NoClonal
P0701,P0701_TTH-1_24,CD4,CD4_C08-IL23R,CRC.P0701_C000445:1,NoClonal
P0701,P0701-TTR-178,CD4,CD4_C12-CTLA4,CRC.P0701_C000446:1,NoClonal
P0701,P0701_TTH-1_23,CD4,CD4_C05-CXCR6,CRC.P0701_C000447:1,NoClonal
P0701,P0701-NTR-164,DN,NA,CRC.P0701_C000448:1,NoClonal
P0701,P0701-NTR-124,DN,NA,CRC.P0701_C000449:1,NoClonal
P0701,P0701_TTH-1_48,CD4,CD4_C08-IL23R,CRC.P0701_C000450:1,NoClonal
P0701,P0701-NTR-184,CD4,CD4_C11-IL10,CRC.P0701_C000451:1,NoClonal
P0701,P0701-PTC-1-4,CD8,CD8_C02-GPR183,CRC.P0701_C000452:1,NoClonal
P0701,P0701_TTH-1_58,CD4,CD4_C05-CXCR6,CRC.P0701_C000453:1,NoClonal
P0701,P0701_TTH-1_65,CD4,CD4_C04-TCF7,CRC.P0701_C000456:1,NoClonal
P0701,P0701-NTR-1-26,CD4,CD4_C06-CXCR5,CRC.P0701_C000457:1,NoClonal
P0701,P0701-TTR-191,CD4,CD4_C08-IL23R,CRC.P0701_C000458:1,NoClonal
P0701,P0701-PTH-2-55,CD4,CD4_C01-CCR7,CRC.P0701_C000459:1,NoClonal
P0701,P0701_TTR-1_63,DN,NA,CRC.P0701_C000460:1,NoClonal
P0701,P0701-PTC-1-80,CD8,CD8_C01-LEF1,CRC.P0701_C000461:1,NoClonal
P0701,P0701_TTR-2_3,CD4,CD4_C12-CTLA4,CRC.P0701_C000462:1,NoClonal
P0701,P0701-NTR-147,CD4,CD4_C11-IL10,CRC.P0701_C000464:1,NoClonal
P0701,P0701_TTH-1_56,CD4,CD4_C07-GZMK,CRC.P0701_C000465:1,NoClonal
P0701,P0701-NTR-1-82,CD4,CD4_C10-FOXP3,CRC.P0701_C000466:1,NoClonal
P0701,P0701-PTC-120,CD8,CD8_C01-LEF1,CRC.P0701_C000467:1,NoClonal
P0701,P0701-NTR-157,CD4,CD4_C11-IL10,CRC.P0701_C000468:1,NoClonal
P0701,P0701-TTR-163,CD4,CD4_C12-CTLA4,CRC.P0701_C000469:1,NoClonal
P0701,PTC118-20160701,CD8,CD8_C03-CX3CR1,CRC.P0701_C000470:1,NoClonal
P0701,P0701-NTR-159,other,NA,CRC.P0701_C000471:1,NoClonal
P0701,P0701-NTR-167,CD4,CD4_C04-TCF7,CRC.P0701_C000472:1,NoClonal
P0701,P0701-NTR-1-31,CD4,CD4_C04-TCF7,CRC.P0701_C000473:1,NoClonal
P0701,P0701-NTR-149,CD4,CD4_C11-IL10,CRC.P0701_C000474:1,NoClonal
P0701,P0701-PTC-1-90,CD8,CD8_C03-CX3CR1,CRC.P0701_C000475:1,NoClonal
P0701,P0701_PTR-1_92,other,NA,CRC.P0701_C000476:1,NoClonal
P0701,P0701_TTH-1_27,CD4,CD4_C05-CXCR6,CRC.P0701_C000477:1,NoClonal
P0701,P0701-NTR-178,CD4,CD4_C06-CXCR5,CRC.P0701_C000479:1,NoClonal
P0701,P0701-NTR-1-54,CD4,CD4_C06-CXCR5,CRC.P0701_C000480:1,NoClonal
P0701,P0701-PTH-2-96,CD4,CD4_C01-CCR7,CRC.P0701_C000481:1,NoClonal
P0701,P0701-PTC-1-69,CD8,CD8_C02-GPR183,CRC.P0701_C000482:1,NoClonal
P0701,P0701-PTH-2-15,CD4,CD4_C02-ANXA1,CRC.P0701_C000483:1,NoClonal
P0701,P0701-PTC-132,CD8,CD8_C03-CX3CR1,CRC.P0701_C000484:1,NoClonal
P0701,P0701-NTR-1-37,DN,NA,CRC.P0701_C000485:1,NoClonal
P0701,P0701-PTH-2-23,other,NA,CRC.P0701_C000486:1,NoClonal
P0701,P0701-TTC-161,CD8,CD8_C04-GZMK,CRC.P0701_C000487:1,NoClonal
P0701,P0701-TTR-132,CD4,CD4_C11-IL10,CRC.P0701_C000488:1,NoClonal
P0701,P0701-PTC-1-55,CD8,CD8_C01-LEF1,CRC.P0701_C000489:1,NoClonal
P0701,P0701_PTR-1_96,DN,NA,CRC.P0701_C000490:1,NoClonal
P0701,P0701_PTR-1_80,DN,NA,CRC.P0701_C000491:1,NoClonal
P0701,P0701-NTR-1-75,CD4,CD4_C06-CXCR5,CRC.P0701_C000492:1,NoClonal
P0701,P0701-PTH-2-14,CD4,CD4_C01-CCR7,CRC.P0701_C000493:1,NoClonal
P0701,P0701-TTC-187,CD8,CD8_C07-LAYN,CRC.P0701_C000494:1,NoClonal
P0701,P0701-TTR-171,CD4,CD4_C08-IL23R,CRC.P0701_C000495:1,NoClonal
P0701,P0701_TTH-1_89,CD4,CD4_C08-IL23R,CRC.P0701_C000496:1,NoClonal
P0701,P0701-PTC-1-68,CD8,CD8_C02-GPR183,CRC.P0701_C000497:1,NoClonal
P0701,P0701-TTR-1-64,CD4,CD4_C12-CTLA4,CRC.P0701_C000498:1,NoClonal
P0701,P0701_TTH-1_59,CD4,CD4_C04-TCF7,CRC.P0701_C000499:1,NoClonal
P0701,P0701_TTH-1_96,CD4,CD4_C08-IL23R,CRC.P0701_C000500:1,NoClonal
P0701,P0701-PTC-1-77,CD8,CD8_C02-GPR183,CRC.P0701_C000501:1,NoClonal
P0701,P0701-PTC-1-50,CD8,CD8_C03-CX3CR1,CRC.P0701_C000502:1,NoClonal
P0701,P0701-TTC-137,CD8,CD8_C07-LAYN,CRC.P0701_C000503:1,NoClonal
P0701,P0701_TTH-1_64,CD4,CD4_C05-CXCR6,CRC.P0701_C000504:1,NoClonal
P0701,P0701-PTH-2-56,CD4,CD4_C01-CCR7,CRC.P0701_C000505:1,NoClonal
P0701,P0701-NTR-1-62,CD4,CD4_C04-TCF7,CRC.P0701_C000506:1,NoClonal
P0701,P0701-TTR-166,CD4,CD4_C08-IL23R,CRC.P0701_C000507:1,NoClonal
P0701,P0701-TTR-160,DP,NA,CRC.P0701_C000508:1,NoClonal
P0701,P0701-NTR-1-38,DN,NA,CRC.P0701_C000509:1,NoClonal
P0701,P0701-PTH-2-74,CD4,CD4_C02-ANXA1,CRC.P0701_C000510:1,NoClonal
P0701,P0701_TTR-2_19,other,NA,CRC.P0701_C000511:1,NoClonal
P0701,P0701-NTR-155,CD4,CD4_C11-IL10,CRC.P0701_C000512:1,NoClonal
P0701,P0701-PTC-1-9,CD8,CD8_C01-LEF1,CRC.P0701_C000513:1,NoClonal
P0701,P0701_TTR-2_13,CD4,CD4_C12-CTLA4,CRC.P0701_C000514:1,NoClonal
P0701,P0701_PTR-2_19,other,NA,CRC.P0701_C000515:1,NoClonal
P0701,P0701-PTH-2-90,CD4,CD4_C01-CCR7,CRC.P0701_C000516:1,NoClonal
P0701,P0701-PTH-2-31,CD4,CD4_C01-CCR7,CRC.P0701_C000517:1,NoClonal
P0701,P0701-PTC-1-17,CD8,CD8_C01-LEF1,CRC.P0701_C000518:1,NoClonal
P0701,P0701-NTC-1-92,CD8,CD8_C06-CD160,CRC.P0701_C000519:1,NoClonal
P0701,P0701_PTR-1_40,DN,NA,CRC.P0701_C000520:1,NoClonal
P0701,P0701-NTR-1-58,CD4,CD4_C11-IL10,CRC.P0701_C000522:1,NoClonal
P0701,P0701-PTH-2-85,CD4,CD4_C01-CCR7,CRC.P0701_C000523:1,NoClonal
P0701,P0701-NTR-133,other,NA,CRC.P0701_C000524:1,NoClonal
P0701,P0701-TTC-150,CD8,CD8_C04-GZMK,CRC.P0701_C000525:1,NoClonal
P0701,P0701_TTC-1_70,CD8,CD8_C03-CX3CR1,CRC.P0701_C000526:1,NoClonal
P0701,P0701_PTR-1_54,CD4,CD4_C02-ANXA1,CRC.P0701_C000527:1,NoClonal
P0701,P0701-NTR-1-81,CD4,CD4_C11-IL10,CRC.P0701_C000528:1,NoClonal
P0701,P0701-TTR-2-16,CD4,CD4_C12-CTLA4,CRC.P0701_C000529:1,NoClonal
P0701,P0701-NTR-1-73,CD4,CD4_C06-CXCR5,CRC.P0701_C000530:1,NoClonal
P0701,P0701-NTR-1-47,CD4,CD4_C06-CXCR5,CRC.P0701_C000531:1,NoClonal
P0701,P0701-NTR-1-13,CD4,CD4_C04-TCF7,CRC.P0701_C000532:1,NoClonal
P0701,P0701-TTR-135,CD4,CD4_C12-CTLA4,CRC.P0701_C000533:1,NoClonal
P0701,P0701-PTH-2-42,CD4,CD4_C02-ANXA1,CRC.P0701_C000534:1,NoClonal
P0701,P0701_PTR-1_43,DN,NA,CRC.P0701_C000535:1,NoClonal
P0701,P0701-PTC-1-23,CD8,CD8_C01-LEF1,CRC.P0701_C000536:1,NoClonal
P0701,P0701-NTR-1-93,DN,NA,CRC.P0701_C000537:1,NoClonal
P0701,P0701-NTR-1-67,CD4,CD4_C10-FOXP3,CRC.P0701_C000538:1,NoClonal
P0701,P0701-PTH-2-94,CD4,CD4_C02-ANXA1,CRC.P0701_C000539:1,NoClonal
P0701,P0701-PTH-2-59,CD4,CD4_C01-CCR7,CRC.P0701_C000541:1,NoClonal
P0701,P0701_PTR-1_60,CD4,CD4_C02-ANXA1,CRC.P0701_C000542:1,NoClonal
P0701,P0701-NTR-1-22,CD4,CD4_C11-IL10,CRC.P0701_C000543:1,NoClonal
P0701,P0701-NTR-1-90,CD4,CD4_C11-IL10,CRC.P0701_C000544:1,NoClonal
P0701,P0701-NTR-1-20,other,NA,CRC.P0701_C000545:1,NoClonal
P0701,P0701-NTR-1-12,DN,NA,CRC.P0701_C000546:1,NoClonal
P0701,P0701-TTR-1-49,CD4,CD4_C07-GZMK,CRC.P0701_C000547:1,NoClonal
P0701,P0701-TTR-173,other,NA,CRC.P0701_C000548:1,NoClonal
P0701,P0701_PTR-1_47,CD4,CD4_C02-ANXA1,CRC.P0701_C000549:1,NoClonal
P0701,P0701_PTR-1_32,DN,NA,CRC.P0701_C000550:1,NoClonal
P0701,P0701-TTC-185,CD8,CD8_C05-CD6,CRC.P0701_C000552:1,NoClonal
P0701,P0701-PTH-2-34,DN,NA,CRC.P0701_C000553:1,NoClonal
P0701,PTR32-20160701,CD4,CD4_C02-ANXA1,CRC.P0701_C000554:1,NoClonal
P0701,P0701_TTC-1_89,CD8,CD8_C05-CD6,CRC.P0701_C000555:1,NoClonal
P0701,P0701-PTH-2-33,other,NA,CRC.P0701_C000557:1,NoClonal
P0701,P0701-NTC-1-52,CD8,CD8_C05-CD6,CRC.P0701_C000558:1,NoClonal
P0701,P0701-PTH-2-51,CD4,CD4_C01-CCR7,CRC.P0701_C000559:1,NoClonal
P0701,P0701-NTR-1-76,CD4,CD4_C12-CTLA4,CRC.P0701_C000560:1,NoClonal
P0701,P0701_TTH-1_77,CD4,CD4_C05-CXCR6,CRC.P0701_C000561:1,NoClonal
P0701,P0701-NTR-1-42,CD4,CD4_C12-CTLA4,CRC.P0701_C000562:1,NoClonal
P0701,P0701_TTC-1_9,other,NA,CRC.P0701_C000563:1,NoClonal
P0701,P0701_PTR-2_14,CD4,CD4_C02-ANXA1,CRC.P0701_C000564:1,NoClonal
P0701,P0701-PTH-2-9,CD4,CD4_C01-CCR7,CRC.P0701_C000565:1,NoClonal
P0701,P0701_PTR-1_61,DN,NA,CRC.P0701_C000566:1,NoClonal
P0701,P0701-NTR-117,CD4,CD4_C11-IL10,CRC.P0701_C000567:1,NoClonal
P0701,P0701-NTR-1-56,CD4,CD4_C06-CXCR5,CRC.P0701_C000569:1,NoClonal
P0701,P0701-NTR-180,CD4,CD4_C11-IL10,CRC.P0701_C000570:1,NoClonal
P0701,P0701-NTR-1-49,other,NA,CRC.P0701_C000571:1,NoClonal
P0701,P0701_PTR-1_68,CD4,CD4_C02-ANXA1,CRC.P0701_C000572:1,NoClonal
P0701,P0701_PTR-1_46,CD4,CD4_C10-FOXP3,CRC.P0701_C000573:1,NoClonal
P0701,P0701-PTC-1-54,CD8,CD8_C04-GZMK,CRC.P0701_C000574:1,NoClonal
P0701,P0701-PTH-2-18,DN,NA,CRC.P0701_C000575:1,NoClonal
P0701,P0701_TTH-1_29,CD4,CD4_C08-IL23R,CRC.P0701_C000576:1,NoClonal
P0701,P0701-PTC-1-3,CD8,CD8_C04-GZMK,CRC.P0701_C000577:1,NoClonal
P0701,P0701-NTR-1-60,DN,NA,CRC.P0701_C000578:1,NoClonal
P0701,P0701-PTH-2-22,CD4,CD4_C02-ANXA1,CRC.P0701_C000579:1,NoClonal
P0701,P0701-TTR-154,CD4,CD4_C12-CTLA4,CRC.P0701_C000580:1,NoClonal
P0701,P0701_PTR-1_86,DN,NA,CRC.P0701_C000581:1,NoClonal
